,Year,Mo,Dy,Tsunami Event Validity,Tsunami Cause Code,Earthquake Magnitude,Focal Depth (km),Deposits,Country,Area,Region,Location Name,Latitude,Longitude,Maximum Water Height (m),Number of Runups,Tsunami Magnitude (Iida),Tsunami Intensity,Deaths,Death Description,Damage ($Mil),Damage Description
583,1901,6,24,4.0,1.0,7.5,33.0,0,JAPAN,NA,85.0,RYUKYU ISLANDS,28.0,130.3,0.25,4,-2.3,-1.5,0,1.0,0.0,1.0
584,1901,8,9,4.0,1.0,7.2,33.0,0,JAPAN,NA,85.0,OFF NORTHEAST COAST HONSHU,40.5,142.5,0.6,3,0.0,-0.5,0,1.0,0.0,1.0
585,1901,8,9,4.0,1.0,7.9,29.0,0,NEW CALEDONIA,NA,82.0,LOYALTY ISLANDS,-22.0,170.0,1.2,10,-0.7,1.0,0,1.0,0.0,2.0
586,1901,8,9,4.0,1.0,7.4,33.0,0,JAPAN,NA,85.0,OFF NORTHEAST COAST HONSHU,40.6,142.3,0.25,2,-1.0,-1.0,0,1.0,0.0,1.0
587,1901,8,9,4.0,1.0,6.3,33.0,0,JAPAN,NA,85.0,OFF NORTHEAST COAST HONSHU,40.5,142.5,0.02,1,-1.0,1.0,0,1.0,0.0,1.0
588,1901,9,10,2.0,1.0,7.0,29.0,0,PHILIPPINES,NA,84.0,E. LUZON ISLAND,14.0,121.6,1.0,1,0.8,0.0,0,1.0,0.0,1.0
589,1901,10,8,3.0,1.0,7.0,29.0,0,NICARAGUA,NA,88.0,NICARAGUA,11.0,-86.5,1.5,1,0.8,1.0,0,1.0,0.0,1.0
590,1902,2,26,3.0,1.0,7.0,29.0,0,EL SALVADOR,NA,88.0,EL SALVADOR-GUATEMALA,13.5,-89.5,1.0,4,2.3,2.0,185,3.0,0.0,3.0
591,1902,5,5,4.0,7.0,7.1,29.0,1,MARTINIQUE (FRENCH TERRITORY),NA,74.0,MOUNT PELEE,14.82,-61.17,5.0,1,0.8,1.0,0,1.0,0.0,1.0
592,1902,5,7,4.0,6.0,7.1,29.0,1,SAINT VINCENT AND THE GRENADINES,NA,74.0,SOUFRIERE VOLCANO,13.33,-61.18,1.0,3,0.8,1.0,0,1.0,0.0,1.0
593,1902,5,8,2.0,6.0,7.1,29.0,0,MARTINIQUE (FRENCH TERRITORY),NA,74.0,MOUNT PELEE,14.82,-61.17,1.0,1,0.8,1.0,0,1.0,0.0,1.0
594,1902,5,20,2.0,6.0,7.1,29.0,0,MARTINIQUE (FRENCH TERRITORY),NA,74.0,MOUNT PELEE,14.82,-61.17,1.0,4,0.8,1.0,0,1.0,0.0,1.0
595,1902,6,6,2.0,0.0,7.1,29.0,0,MARTINIQUE (FRENCH TERRITORY),NA,74.0,FORT-DE-FRANCE,14.602,-61.065,1.0,1,0.8,1.0,0,1.0,0.0,1.0
596,1902,7,5,3.0,1.0,6.6,29.0,0,GREECE,NA,50.0,AEGEAN SEA,40.75,23.25,1.0,1,0.8,2.0,0,1.0,0.0,1.0
597,1902,7,8,2.0,0.0,7.1,29.0,0,MARTINIQUE (FRENCH TERRITORY),NA,74.0,MARTINIQUE,14.553,-61.009,1.0,1,0.8,1.0,0,1.0,0.0,1.0
598,1902,8,30,4.0,6.0,7.1,29.0,0,MARTINIQUE (FRENCH TERRITORY),NA,74.0,MOUNT PELEE,14.82,-61.17,1.0,1,0.8,1.0,0,1.0,0.0,1.0
599,1903,3,30,2.0,1.0,6.5,33.0,0,INDONESIA,NA,83.0,BANDA SEA,-3.0,127.5,1.0,2,-0.5,0.0,0,1.0,0.0,1.0
600,1903,8,0,2.0,6.0,7.1,29.0,0,USA,AK,87.0,"COOK INLET, AK",59.4,-153.4,1.0,1,0.8,1.0,0,1.0,0.0,1.0
601,1903,9,26,2.0,1.0,7.1,29.0,0,CHILE,NA,89.0,NORTHERN CHILE,-20.2,-70.15,1.0,1,0.8,1.0,0,1.0,0.0,1.0
602,1903,10,20,3.0,0.0,7.1,29.0,0,CANADA,NA,72.0,"BLACKLEAD ISLAND, CUMBERLAND SOUND",64.98,-66.2,1.0,1,0.8,1.0,0,1.0,0.0,1.0
603,1903,11,24,4.0,9.0,7.1,29.0,0,USA,HI,80.0,HAWAII,19.325499999999998,-155.318625,1.0,1,0.8,1.0,0,1.0,0.0,1.0
604,1903,12,7,3.0,1.0,6.5,29.0,0,CHILE,NA,89.0,NORTHERN CHILE,-28.5,-71.0,1.0,1,0.8,1.0,0,1.0,0.0,1.0
605,1904,2,2,2.0,0.0,7.1,29.0,0,INDONESIA,NA,83.0,CELEBES SEA,1.5,120.8,1.0,1,0.8,0.5,0,1.0,0.0,1.0
606,1904,6,25,4.0,1.0,8.3,30.0,0,RUSSIA,NA,86.0,"KAMCHATKA PENINSULA, RUSSIA",52.0,159.0,1.0,1,1.0,2.0,0,1.0,0.0,1.0
607,1904,6,25,3.0,1.0,8.1,29.0,0,RUSSIA,NA,86.0,"KAMCHATKA PENINSULA, RUSSIA",52.0,159.0,1.0,0,1.0,1.0,0,1.0,0.0,1.0
608,1904,12,20,2.0,1.0,7.2,29.0,0,PANAMA,NA,74.0,BOCAS DEL TORO,9.2,-82.8,1.0,1,0.8,1.0,0,1.0,0.0,1.0
609,1905,1,20,2.0,1.0,6.3,29.0,0,GREECE,NA,50.0,AEGEAN SEA,39.66,22.83,1.0,0,0.8,1.0,0,1.0,0.0,1.0
610,1905,1,20,3.0,1.0,6.8,29.0,0,COSTA RICA,NA,88.0,GULF OF NICOYA,9.85,-84.68,1.0,1,0.8,1.0,0,1.0,0.0,1.0
611,1905,2,26,2.0,2.0,7.1,29.0,0,NEW ZEALAND,NA,81.0,N. NEW ZEALAND,-40.5,175.0,1.0,1,0.8,1.0,1,1.0,0.0,1.0
612,1905,3,19,2.0,1.0,7.1,29.0,0,VANUATU,NA,82.0,MALO PASS,-17.61025,168.06490625,0.6,1,0.8,1.0,0,1.0,0.0,1.0
613,1905,7,4,4.0,8.0,7.1,29.0,0,USA,AK,87.0,"DISENCHANTMENT BAY, AK",60.0,-139.58,33.53,4,5.1,2.5,0,1.0,0.0,1.0
614,1905,7,6,3.0,1.0,7.0,33.0,0,JAPAN,NA,85.0,JAPAN:  OFF FUKUSHIMA,37.4,142.6,1.0,1,-1.0,1.0,57,2.0,0.0,1.0
615,1905,8,4,2.0,6.0,7.1,29.0,0,SAMOA,NA,81.0,MATAVANU VOLCANO,-13.612,-172.525,1.0,0,0.8,0.5,0,1.0,0.0,1.0
616,1905,9,8,4.0,1.0,7.1,15.0,0,ITALY,NA,50.0,TYRRHENIAN CALABRIA,38.67,16.07,1.3,0,0.8,4.0,0,1.0,0.0,1.0
617,1905,10,4,4.0,1.0,5.1,29.0,0,RUSSIA,NA,40.0,BLACK SEA,44.5,37.5,0.5,1,-1.0,2.0,0,1.0,0.0,1.0
618,1905,11,8,3.0,3.0,7.2,15.0,0,GREECE,NA,50.0,NORTH AEGEAN SEA,40.092,24.627,3.0,1,0.8,1.0,5,1.0,0.0,2.0
619,1905,11,22,2.0,1.0,7.1,29.0,0,VANUATU,NA,82.0,PORT VILA,-17.7,168.3,1.0,1,0.8,1.0,0,1.0,0.0,1.0
620,1905,11,24,2.0,1.0,7.1,29.0,0,VANUATU,NA,82.0,PORT VILA,-17.7,168.3,1.0,1,0.8,1.0,0,1.0,0.0,1.0
621,1905,0,0,2.0,1.0,7.1,29.0,0,TUNISIA,NA,50.0,BALEARIC SEA,37.3,9.9,1.0,1,0.8,3.0,0,1.0,0.0,1.0
622,1906,1,31,4.0,1.0,8.8,20.0,0,ECUADOR,NA,89.0,OFF COAST,0.955,-79.369,5.0,59,1.0,3.0,1000,3.0,0.0,3.0
623,1906,1,31,4.0,1.0,7.1,29.0,0,VENEZUELA,NA,74.0,CARACAS,10.5,-66.916,1.0,6,0.8,1.0,0,1.0,0.0,1.0
624,1906,2,7,4.0,1.0,7.1,29.0,0,ECUADOR,NA,89.0,COLOMBIA-ECUADOR,1.0,-81.0,0.25,1,0.8,0.5,0,1.0,0.0,1.0
625,1906,2,21,3.0,1.0,7.1,29.0,0,COLOMBIA,NA,89.0,BUENAVENTURA,3.9,-77.033,1.0,0,0.8,1.0,0,1.0,0.0,1.0
626,1906,4,4,4.0,6.0,7.1,29.0,0,ITALY,NA,50.0,TYRRHENIAN SEA,40.821,14.426,0.4,0,0.8,3.0,0,1.0,0.0,1.0
627,1906,4,18,4.0,3.0,7.9,33.0,0,USA,CA,88.0,N. CALIFORNIA,37.7,-122.5,0.1,3,-3.3,-4.0,0,1.0,0.0,1.0
628,1906,5,7,2.0,1.0,7.1,33.0,0,CHILE,NA,89.0,NORTHERN CHILE,-18.5,-70.3,1.0,2,0.8,1.0,0,1.0,0.0,1.0
629,1906,5,25,2.0,0.0,7.1,29.0,0,EL SALVADOR,NA,88.0,OFF COAST,13.25,-88.83,1.0,1,0.8,1.0,0,1.0,0.0,1.0
630,1906,8,7,2.0,0.0,7.1,29.0,0,USA,CA,88.0,S. CALIFORNIA,33.9,-117.0,0.02,1,0.8,1.0,0,1.0,0.0,1.0
631,1906,8,17,3.0,1.0,8.2,25.0,0,CHILE,NA,89.0,CENTRAL CHILE,-33.0,-72.0,3.5,34,1.8,2.0,0,1.0,0.0,1.0
632,1906,9,14,4.0,1.0,8.0,33.0,0,PAPUA NEW GUINEA,NA,82.0,SOLOMON SEA,-7.0,149.0,1.5,7,0.6,1.5,0,1.0,0.0,1.0
633,1906,10,2,3.0,1.0,7.2,29.0,0,PAPUA NEW GUINEA,NA,82.0,BISMARCK SEA,-4.0,149.0,1.2,2,0.8,1.5,0,1.0,0.0,1.0
634,1906,11,20,3.0,1.0,5.0,29.0,0,GHANA,NA,77.0,GOLD COAST,6.5,0.3,1.0,1,0.8,1.0,0,1.0,0.0,1.0
635,1906,11,28,2.0,6.0,7.1,29.0,0,SAMOA,NA,81.0,MATAVANU VOLCANO,-13.612,-172.525,1.0,1,0.8,1.0,0,1.0,0.0,1.0
636,1906,12,26,2.0,1.0,7.9,33.0,0,PERU,NA,89.0,S. PERU,-18.0,-71.0,1.0,0,0.8,1.0,0,1.0,0.0,1.0
637,1907,1,4,4.0,1.0,8.2,50.0,0,INDONESIA,NA,60.0,NW. SUMATRA,2.681,95.53,15.0,88,1.5,2.0,2188,4.0,0.0,3.0
638,1907,1,14,4.0,1.0,6.2,15.0,0,JAMAICA,NA,74.0,JAMAICA,18.667,-76.237,2.5,10,1.3,1.0,0,1.0,0.0,2.0
639,1907,4,14,3.0,1.0,8.1,29.0,0,MEXICO,NA,88.0,S. MEXICO,17.0,-100.0,2.0,3,1.0,1.0,0,1.0,0.0,1.0
640,1907,6,8,2.0,6.0,7.1,29.0,0,SAMOA,NA,81.0,MATAVANU VOLCANO,-13.612,-172.525,1.0,1,0.8,1.0,0,1.0,0.0,1.0
641,1907,6,19,2.0,6.0,7.1,29.0,0,SAMOA,NA,81.0,MATAVANU VOLCANO,-13.612,-172.525,1.0,1,0.8,1.0,0,1.0,0.0,1.0
642,1907,6,27,2.0,6.0,7.1,29.0,0,SAMOA,NA,81.0,MATAVANU VOLCANO,-13.612,-172.525,1.0,1,0.8,1.0,0,1.0,0.0,1.0
643,1907,7,9,2.0,6.0,7.1,29.0,0,SAMOA,NA,81.0,MATAVANU VOLCANO,-13.612,-172.525,1.0,1,0.8,1.0,0,1.0,0.0,1.0
644,1907,7,25,2.0,6.0,7.1,29.0,0,SAMOA,NA,81.0,MATAVANU VOLCANO,-13.612,-172.525,1.0,1,0.8,1.0,0,1.0,0.0,1.0
645,1907,7,0,2.0,6.0,7.1,29.0,0,TONGA,NA,81.0,TONGA ISLANDS,-21.38,-175.65,1.0,1,0.8,0.5,0,1.0,0.0,1.0
646,1907,9,24,3.0,3.0,5.5,33.0,0,USA,AK,87.0,"SKAGWAY, AK",59.5,-135.5,0.7,1,-0.5,0.0,0,1.0,0.0,1.0
647,1907,10,6,4.0,6.0,7.1,29.0,0,SAMOA,NA,81.0,MATAVANU VOLCANO,-13.612,-172.525,3.6,2,0.8,1.0,0,1.0,0.0,1.0
648,1907,10,23,4.0,1.0,5.9,29.0,0,ITALY,NA,50.0,IONIAN CALABRIA,38.133,16.017,1.0,2,0.8,3.0,0,1.0,0.0,1.0
649,1907,12,15,2.0,1.0,7.4,33.0,0,PAPUA NEW GUINEA,NA,82.0,BISMARCK SEA,-3.1,142.5,1.0,1,0.8,1.0,0,1.0,0.0,2.0
650,1908,2,6,3.0,1.0,7.5,130.0,0,INDONESIA,NA,60.0,SW. SUMATRA,-2.0,100.0,1.4,1,0.5,1.0,0,1.0,0.0,1.0
651,1908,9,11,2.0,0.0,7.1,29.0,0,CANADA,QC,75.0,GULF OF SAINT LAWRENCE,48.958,-62.133,1.0,3,0.8,1.0,0,1.0,0.0,1.0
652,1908,9,21,4.0,1.0,6.8,33.0,0,USA,HI,80.0,HAWAII,19.0,-155.0,1.2,2,-0.5,0.0,0,1.0,0.0,1.0
653,1908,12,28,4.0,3.0,7.0,40.0,5,ITALY,NA,50.0,"MESSINA STRAIT, IONIAN SEA",38.17,15.58,13.0,87,0.8,5.0,2000,4.0,0.0,4.0
654,1909,3,7,2.0,1.0,7.1,29.0,0,COOK ISLANDS,NA,81.0,RAROTONGA,-21.0,-159.0,3.0,3,0.8,1.0,0,1.0,0.0,2.0
655,1909,3,12,4.0,1.0,6.7,29.0,0,JAPAN,NA,85.0,OFF BOSO PENINSULA,34.5,141.5,1.0,1,-1.0,1.0,0,1.0,0.0,1.0
656,1909,3,13,4.0,1.0,7.5,80.0,0,JAPAN,NA,85.0,OFF BOSO PENINSULA,34.5,141.5,1.0,1,-1.0,1.0,0,1.0,0.0,1.0
657,1909,4,8,2.0,0.0,7.1,29.0,0,RUSSIA,NA,40.0,BLACK SEA,44.2,38.1,4.0,0,0.8,1.0,0,1.0,0.0,1.0
658,1909,6,3,2.0,1.0,7.6,40.0,0,INDONESIA,NA,60.0,SUMATRA,-2.0,101.0,1.0,4,0.5,1.0,0,1.0,0.0,1.0
659,1909,7,30,2.0,1.0,7.4,29.0,0,MEXICO,NA,88.0,S. MEXICO,16.8,-99.8,9.0,1,3.2,1.0,0,1.0,0.0,1.0
660,1909,8,14,4.0,1.0,6.9,33.0,0,JAPAN,NA,85.0,"ANEGAWA, JAPAN",35.4,136.3,1.8,1,1.0,1.0,0,1.0,0.0,1.0
661,1909,12,9,4.0,1.0,8.0,100.0,0,USA TERRITORY,GU,81.0,"GUAM, MARIANA ISLANDS",12.5,145.0,1.0,1,0.8,1.0,0,1.0,0.0,1.0
662,1910,11,10,3.0,1.0,7.2,90.0,0,VANUATU,NA,82.0,VANUATU ISLANDS,-14.0,166.5,1.0,1,0.8,1.0,0,1.0,0.0,1.0
663,1910,12,18,2.0,1.0,6.7,29.0,0,INDONESIA,NA,83.0,SULAWESI,4.0,127.0,1.0,1,-1.3,-1.0,0,1.0,0.0,1.0
664,1911,1,30,4.0,6.0,7.1,29.0,2,PHILIPPINES,NA,84.0,"TAAL, LUZON ISLAND",14.002,120.993,3.0,2,0.8,1.0,50,1.0,0.0,1.0
665,1911,2,18,3.0,1.0,6.7,29.0,0,ALBANIA,NA,50.0,OCHRIDA LAKE,40.9,20.8,1.0,0,0.8,1.0,0,1.0,0.0,1.0
666,1911,5,8,2.0,1.0,7.1,29.0,0,PAPUA NEW GUINEA,NA,82.0,"BLANCHE BAY, BISMARCK SEA",-4.25,152.25,1.0,1,0.8,0.0,0,1.0,0.0,1.0
667,1911,5,11,2.0,0.0,6.6,29.0,0,TOGO,NA,77.0,GOLD COAST,6.1,1.2,5.0,1,0.8,1.0,0,1.0,0.0,1.0
668,1911,6,7,2.0,1.0,7.6,30.0,0,MEXICO,NA,88.0,MEXICO,18.362,-102.471,1.0,0,0.8,1.0,0,1.0,0.0,2.0
669,1911,6,15,4.0,1.0,8.0,160.0,0,JAPAN,NA,85.0,RYUKYU ISLANDS,28.0,130.0,1.0,2,1.0,1.5,0,1.0,0.0,2.0
670,1911,9,15,2.0,1.0,7.3,29.0,0,CHILE,NA,89.0,NORTHERN CHILE,-20.0,-72.0,1.0,0,0.8,1.0,0,1.0,0.0,1.0
671,1911,11,3,3.0,8.0,7.1,29.0,0,TRINIDAD AND TOBAGO,NA,74.0,TRINIDAD,10.5,-61.2,1.0,1,0.8,1.0,0,1.0,0.0,1.0
672,1912,1,24,2.0,1.0,6.4,15.0,0,GREECE,NA,50.0,IONIAN SEA,37.928,21.013,1.0,0,0.8,1.0,0,1.0,0.0,1.0
673,1912,6,8,3.0,1.0,6.6,100.0,0,JAPAN,NA,85.0,SANRIKU,40.5,142.0,0.5,1,-1.0,0.0,0,1.0,0.0,1.0
674,1912,8,9,4.0,3.0,7.2,15.0,0,TURKEY,NA,50.0,MARMARA SEA,40.73,27.121,2.7,6,0.8,1.0,0,1.0,0.0,1.0
675,1913,2,22,3.0,1.0,6.8,33.0,0,NEW ZEALAND,NA,81.0,TASMAN SEA,-41.8,171.5,1.5,4,0.6,0.5,0,1.0,0.0,1.0
676,1913,6,9,2.0,8.0,7.1,29.0,0,USA,NJ,75.0,"LONGPORT, NJ",39.314,-74.525,1.0,1,0.8,1.0,0,1.0,0.01,1.0
677,1913,8,6,2.0,1.0,7.9,33.0,0,PERU,NA,89.0,S. PERU,-17.0,-74.0,1.0,0,0.8,1.0,0,1.0,0.0,1.0
678,1913,10,2,2.0,3.0,6.7,29.0,0,PANAMA,NA,88.0,OFF COAST,7.1,-80.6,1.0,2,0.8,1.0,0,1.0,0.0,1.0
679,1913,10,11,4.0,1.0,7.0,33.0,0,PAPUA NEW GUINEA,NA,82.0,SOLOMON SEA,-7.0,148.0,0.1,1,-3.3,1.0,0,1.0,0.0,1.0
680,1913,12,11,2.0,0.0,7.1,29.0,0,USA,CA,88.0,"SANTA BARBARA, S. CALIFORNIA",34.4,-119.7,4.5,1,0.8,1.0,0,1.0,0.0,1.0
681,1914,1,12,4.0,4.0,7.1,33.0,2,JAPAN,NA,85.0,SEIKAIDO,31.58,130.67,3.0,1,1.6,-1.0,0,1.0,0.0,1.0
682,1914,1,12,2.0,1.0,7.1,33.0,0,PERU,NA,89.0,CENTRAL PERU,-12.0,-76.6,1.0,2,0.8,1.5,0,1.0,0.0,1.0
683,1914,5,26,4.0,1.0,8.1,15.0,0,INDONESIA,NA,83.0,NW. IRIAN JAYA,-1.829,136.943,0.1,5,1.5,2.0,0,1.0,0.0,1.0
684,1914,5,0,2.0,0.0,7.1,29.0,0,CANADA,NS,75.0,GULF OF SAINT LAWRENCE,48.958,-62.133,1.0,4,0.8,1.0,0,1.0,0.0,1.0
685,1914,6,25,2.0,1.0,7.6,35.0,0,INDONESIA,NA,60.0,INDONESIA,-3.924,101.82,1.0,1,0.8,1.0,0,1.0,0.0,1.0
686,1914,10,6,4.0,3.0,7.1,29.0,0,NEW ZEALAND,NA,81.0,"TOLAGA BAY, NORTH ISLAND",-37.8,178.2,1.0,0,0.8,1.0,0,1.0,0.0,1.0
687,1914,12,3,2.0,0.0,7.1,29.0,0,INDONESIA,NA,83.0,AMBON ISLAND,-3.7,128.2,1.0,0,0.8,0.0,0,1.0,0.0,1.0
688,1915,1,27,2.0,1.0,6.6,29.0,0,GREECE,NA,50.0,IONIAN SEA,38.4,20.6,1.0,0,0.8,1.0,0,1.0,0.0,1.0
689,1915,8,7,2.0,1.0,6.7,14.0,0,GREECE,NA,50.0,IONIAN SEA,38.5,20.7,1.5,2,0.8,3.0,0,1.0,0.0,1.0
690,1915,11,1,4.0,1.0,7.8,60.0,0,JAPAN,NA,85.0,SANRIKU,38.3,142.9,1.0,3,0.8,0.5,0,1.0,0.0,1.0
691,1915,11,6,2.0,1.0,6.0,29.0,0,INDONESIA,NA,83.0,NW. IRIAN JAYA,-1.0,136.0,1.0,1,0.8,0.0,0,1.0,0.0,1.0
692,1915,11,18,3.0,1.0,6.4,33.0,0,PHILIPPINES,NA,84.0,W. LUZON ISLAND,18.0,119.5,1.0,1,0.8,0.5,0,1.0,0.0,1.0
693,1916,1,1,3.0,1.0,7.9,35.0,0,PAPUA NEW GUINEA,NA,82.0,BISMARCK SEA,-4.739,152.548,1.0,1,1.5,2.0,0,1.0,0.0,1.0
694,1916,1,31,2.0,1.0,7.1,29.0,0,COSTA RICA,NA,88.0,COSTA RICA-PANAMA,8.632666666666667,-83.44466666666666,1.0,0,2.2,1.0,0,1.0,0.0,1.0
695,1916,4,26,4.0,1.0,7.0,25.0,0,PANAMA,NA,74.0,BOCAS DEL TORO,9.6,-82.0,1.3,6,0.8,1.0,0,1.0,0.0,1.0
696,1916,6,15,2.0,0.0,7.1,29.0,0,NORWAY,NA,73.0,DRAMSFJORD,59.62,10.42,1.0,0,0.8,1.0,0,1.0,0.0,1.0
697,1916,7,3,4.0,1.0,5.1,29.0,0,ITALY,NA,50.0,STROMBOLI ISLAND,38.817,15.233,10.0,3,0.8,4.0,0,1.0,0.0,1.0
698,1916,8,16,4.0,1.0,6.0,29.0,0,ITALY,NA,50.0,CENTRAL ADRIATIC,44.035,13.009,1.0,1,0.8,2.0,0,1.0,0.0,1.0
699,1916,8,29,3.0,9.0,7.1,29.0,0,DOMINICAN REPUBLIC,NA,74.0,SANTO DOMINGO,19.2625,-69.975,1.0,1,0.8,1.0,43,1.0,0.0,2.0
700,1916,11,12,2.0,1.0,7.1,0.0,0,VENEZUELA,NA,74.0,OCUMARE DE LA COSTA DE ORO,10.46,-67.77,1.0,1,0.8,1.0,0,1.0,0.0,1.0
701,1917,1,20,3.0,1.0,6.6,33.0,0,INDONESIA,NA,60.0,BALI SEA,-7.0,116.0,2.0,2,1.0,1.0,0,1.0,0.0,1.0
702,1917,1,25,3.0,1.0,6.5,29.0,0,CHINA,NA,84.0,SOUTH CHINA SEA,24.47,118.08,1.0,2,1.0,1.0,0,1.0,0.0,1.0
703,1917,1,30,2.0,1.0,7.8,40.0,0,RUSSIA,NA,86.0,KAMCHATKA,56.5,163.0,1.0,0,0.8,1.0,0,1.0,0.0,1.0
704,1917,1,31,3.0,1.0,6.4,33.0,0,PHILIPPINES,NA,84.0,CELEBES SEA,6.0,125.0,1.5,1,0.6,1.0,0,1.0,0.0,1.0
705,1917,3,16,2.0,0.0,7.1,29.0,0,INDONESIA,NA,60.0,JAVA SEA,-3.7,116.6,1.5,2,0.8,1.0,0,1.0,0.0,2.0
706,1917,5,1,4.0,1.0,8.0,60.0,0,NEW ZEALAND,NA,81.0,KERMADEC ISLANDS,-29.2,-177.0,0.3,6,3.6,3.0,0,1.0,0.0,1.0
707,1917,5,6,4.0,1.0,5.8,33.0,0,TAIWAN,NA,84.0,TAIWAN,23.2,121.6,0.5,1,-1.0,-0.5,0,1.0,0.0,1.0
708,1917,6,26,4.0,1.0,8.3,25.0,1,SAMOA,NA,81.0,SAMOA ISLANDS,-15.5,-173.0,12.2,17,3.6,3.0,2,1.0,0.0,2.0
709,1917,7,29,2.0,1.0,7.5,29.0,0,PAPUA NEW GUINEA,NA,82.0,BISMARCK SEA,-3.705,141.729,0.9,1,0.8,1.0,0,1.0,0.0,1.0
710,1917,8,16,3.0,8.0,7.1,29.0,0,USA,AK,87.0,"TAKU INLET, JUNEAU, AK",58.204,-134.147,2.4,1,0.8,1.0,1,1.0,0.0,1.0
711,1917,8,23,2.0,0.0,7.1,29.0,0,INDONESIA,NA,83.0,BANDA SEA,-3.6,128.7,1.0,1,0.8,0.5,0,1.0,0.0,1.0
712,1917,9,1,2.0,0.0,7.1,29.0,0,FRENCH POLYNESIA,NA,81.0,MAUPIHAA,-12.473333333333334,-142.5233333333333,1.9,1,0.8,1.0,0,1.0,0.0,1.0
713,1917,11,16,2.0,1.0,7.5,60.0,0,NEW ZEALAND,NA,81.0,KERMADEC ISLANDS,-29.0,-177.5,2.5,1,1.3,1.0,0,1.0,0.0,1.0
714,1917,12,6,4.0,10.0,7.1,29.0,0,CANADA,NS,75.0,"HALIFAX, NOVA SCOTIA",44.633,-63.583,7.0,5,0.8,1.0,0,2.0,0.0,1.0
715,1918,2,13,3.0,3.0,7.5,33.0,0,CHINA,NA,84.0,GUANGDONG PROVINCE,23.5,117.2,1.0,1,1.0,-1.0,0,1.0,0.0,1.0
716,1918,5,20,2.0,1.0,7.9,80.0,0,CHILE,NA,89.0,NORTHERN CHILE,-28.5,-71.5,1.0,0,0.8,1.0,0,1.0,0.0,1.0
717,1918,8,15,4.0,1.0,8.3,20.0,0,PHILIPPINES,NA,84.0,CELEBES SEA,5.538,123.994,7.2,10,2.8,2.5,6,1.0,0.0,2.0
718,1918,9,7,4.0,1.0,8.2,33.0,0,RUSSIA,NA,86.0,S. KURIL ISLANDS,45.5,151.5,12.0,22,3.6,3.0,23,1.0,0.0,2.0
719,1918,10,11,4.0,3.0,7.1,15.0,4,USA TERRITORY,PR,74.0,PUERTO RICO: MONA PASSAGE,18.7,-67.189,6.1,21,2.6,1.0,140,3.0,4.0,2.0
720,1918,10,25,3.0,1.0,6.4,15.0,0,USA TERRITORY,PR,74.0,PUERTO RICO,18.441,-67.214,1.0,2,0.8,1.0,0,1.0,0.0,1.0
721,1918,11,8,4.0,1.0,7.8,33.0,0,RUSSIA,NA,86.0,S. KURIL ISLANDS,44.5,151.5,0.5,8,1.0,2.0,0,1.0,0.0,1.0
722,1918,12,4,4.0,1.0,7.8,33.0,0,CHILE,NA,89.0,NORTHERN CHILE,-26.0,-71.0,5.0,4,2.3,2.5,0,1.0,0.0,1.0
723,1919,2,13,2.0,0.0,7.1,29.0,0,INDONESIA,NA,60.0,TIMOR SEA,-9.0,124.85,1.0,1,0.8,1.5,0,1.0,0.0,1.0
724,1919,4,30,4.0,1.0,8.1,25.0,1,TONGA,NA,81.0,TONGA ISLANDS,-18.352,-172.515,2.5,9,1.3,1.5,0,1.0,0.0,1.0
725,1919,5,6,3.0,1.0,8.2,35.0,0,PAPUA NEW GUINEA,NA,82.0,SOLOMON SEA,-4.806,153.859,1.0,2,2.6,1.0,0,1.0,0.0,1.0
726,1919,5,22,4.0,6.0,7.1,29.0,0,ITALY,NA,50.0,STROMBOLI ISLAND,38.789,15.213,0.75,5,0.8,4.0,0,1.0,0.0,1.0
727,1919,6,29,3.0,1.0,6.6,20.0,0,NICARAGUA,NA,88.0,GULF OF FONSECA,12.33,-88.291,1.0,2,0.8,1.0,0,1.0,0.0,1.0
728,1919,10,2,4.0,7.0,7.1,29.0,0,USA,HI,80.0,"ALIKA, HAWAII",19.23,-155.9,4.3,3,0.8,2.0,0,1.0,0.0,1.0
729,1920,8,20,3.0,1.0,7.0,15.0,0,CHILE,NA,89.0,CENTRAL CHILE,-38.0,-73.5,1.4,1,0.5,1.0,0,1.0,0.0,1.0
730,1920,9,20,3.0,1.0,7.8,35.0,0,VANUATU,NA,82.0,VANUATU ISLANDS,-19.919,168.53,1.0,2,1.0,1.0,0,1.0,0.0,1.0
731,1921,5,14,2.0,1.0,6.2,29.0,0,INDONESIA,NA,83.0,MAKASSAR STRAIT,0.7,117.9,1.0,1,0.8,0.5,0,1.0,0.0,2.0
732,1921,8,4,3.0,1.0,7.1,29.0,0,CHINA,NA,84.0,"XIAOSI, DANDONG, LIAONING",40.13,124.38,1.0,0,0.8,1.0,0,1.0,0.0,2.0
733,1921,9,11,4.0,1.0,7.5,29.0,0,INDONESIA,NA,60.0,JAVA,-11.0,111.0,0.1,3,-2.3,-2.0,0,1.0,0.0,1.0
734,1921,11,11,3.0,1.0,7.5,29.0,0,PHILIPPINES,NA,84.0,PHILIPPINE TRENCH,8.0,127.0,1.0,4,0.5,1.0,0,1.0,0.0,1.0
735,1922,1,6,2.0,1.0,7.2,33.0,0,PERU,NA,89.0,S. PERU,-16.5,-73.0,1.0,0,0.8,1.0,0,1.0,0.0,1.0
